Source,Destination,Size_GB,Chunk_MB,Copy_ms,Copy_MBps,Verify_ms,Verify_OK,Chunks_Copied,Chunks_Verified,CPU_pct,Avg_Mem_MB,Peak_Mem_MB
D:/dev/workspace/yidaoyun/coronet-win/data/windows_10_professional_x64_2026.iso,D:\Users\10580\Desktop/windows_10_professional_x64_2026.iso,4.90691,4,25067,200.45,15658,YES,1257,1257,28.1804,13,16
